Sc,SpAc,response,rt,subj_idx,CE,SC,CE_squared,SC_squared
2,Ac,1,0.432,ppn21,0.2056712476,0.8953934841,7.33529332577E-05,9.58951525097E-05
2,Ac,1,0.437,ppn21,0.1853048851,0.9462756171,0.0001392808,0.0016883491
2,Ac,1,0.47,ppn21,0.2000720878,0.7060830572,0.000008794,0.0396420181
2,Ac,1,0.501,ppn21,0.1885718146,0.8243263578,7.2842816189E-05,0.0065382965
2,Ac,1,0.497,ppn21,0.1582685029,0.849331243,0.0015083989,0.0031197641
2,Ac,1,0.388,ppn21,0.2130186017,1.0305123987,0.0002531913,0.0157066834
2,Ac,1,0.485,ppn21,0.1708707737,1.0404873709,0.0006883194,0.0183064363
2,Ac,1,0.561,ppn21,0.1728264106,0.8785499542,0.0005895283,0.0007094838
2,Ac,1,0.623,ppn21,0.1632364474,0.9642365998,0.0011471882,0.0034869626
2,Ac,1,0.983,ppn21,0.160374323,0.8960188067,0.0013492613,8.40391038821E-05
2,Ac,1,0.527,ppn21,0.1774345978,0.9215673564,0.0003869883,0.0002683459
2,Ac,1,0.481,ppn21,0.1942037394,0.9163554521,8.42668617807E-06,0.0001247546
2,Ac,1,0.454,ppn21,0.1943276111,0.9725234707,7.72286212957E-06,0.0045343227
2,Ac,1,0.416,ppn21,0.1699236025,1.0477720991,0.0007389162,0.0203307697
2,Ac,1,0.48,ppn21,0.1634937972,1.007726862,0.0011298215,0.0105146097
2,Ac,1,0.546,ppn21,0.2110748844,0.8585817209,0.0001951126,0.0021719673
2,Ac,1,0.346,ppn21,0.2115623805,0.8808898933,0.0002089692,0.0005903052
2,Ac,1,0.376,ppn21,0.1786171673,0.9089172473,0.0003418597,1.39215263399E-05
2,Ac,1,0.525,ppn21,0.1866890738,0.7136945464,0.0001085252,0.0366690117
2,Ac,1,0.375,ppn21,0.1737900538,0.9755747509,0.000543662,0.0049545634
2,Ac,1,0.503,ppn21,0.1963559394,0.7593750201,5.63513708774E-07,0.0212608684
2,Ac,1,0.473,ppn21,0.1644259599,0.7707787737,0.0010680252,0.018065327
2,Ac,1,0.434,ppn21,0.1973994834,0.9401615126,8.5771957327E-08,0.0012232801
2,Ac,1,0.607,ppn21,0.1678992839,0.8986065364,0.0008530682,4.32905404892E-05
2,Ac,1,0.454,ppn21,0.1558989375,0.9719355834,0.0016980727,0.0044554947
2,Ac,1,0.457,ppn21,0.1974875926,0.8748462513,1.45144006642E-07,0.0009205059
2,Ac,0,0.528,ppn21,0.1996785955,1.0826010285,6.6150841983E-06,0.03147606
2,Ac,1,0.47,ppn21,0.1832158148,0.9828748339,0.0001929543,0.0060355408
2,Ac,1,0.485,ppn21,0.1982722765,1.085620789,1.35876696187E-06,0.0325566802
2,Ac,1,0.497,ppn21,0.2233625505,0.8837771733,0.0006893742,0.0004583418
2,Ac,1,0.514,ppn21,0.1808909996,0.9606896196,0.0002629462,0.0030806417
2,Ac,1,0.507,ppn21,0.1992632519,0.9072249661,4.65108314266E-06,0.000004157
2,Ac,1,0.567,ppn21,0.2133708812,1.116794619,0.0002645264,0.0447781691
2,Ac,1,0.416,ppn21,0.1637987239,0.9631979882,0.0011094156,0.0033653802
2,Ac,0,0.379,ppn21,0.1742905508,0.9818335883,0.0005205728,0.0058748388
2,Ac,1,0.468,ppn21,0.1878253698,0.9227595327,8.61415106369E-05,0.0003088258
2,Ac,1,0.436,ppn21,0.1754625158,0.7648824861,0.000468467,0.0196851016
2,Ac,1,0.483,ppn21,0.189587118,0.7236550417,5.65428336539E-05,0.0329535219
2,Ac,1,0.476,ppn21,0.2092493822,0.9569269401,0.0001474468,0.0026771155
2,Ac,1,0.402,ppn21,0.1636986272,0.9451051416,0.0011160936,0.0015935306
2,Ac,1,0.483,ppn21,0.1772042793,0.8233315852,0.000396103,0.0067001601
2,Ac,1,0.551,ppn21,0.2153908593,0.7833068584,0.0003343136,0.0148545474
2,Ac,1,0.504,ppn21,0.2202074599,1.0343340421,0.000533649,0.0166791932
2,Ac,1,0.453,ppn21,0.2191171611,0.7563950939,0.0004844641,0.0221387609
2,Ac,0,0.543,ppn21,0.1835738602,1.0439399222,0.0001831354,0.0192526256
2,Ac,1,0.454,ppn21,0.1999266486,0.7123201288,7.95259005984E-06,0.0371972794
2,Ac,1,0.498,ppn21,0.1967244354,0.9868774513,1.4606117148E-07,0.0066734783
2,Ac,1,0.53,ppn21,0.2051685903,0.8825817913,6.49954473236E-05,0.0005109544
2,Ac,1,0.423,ppn21,0.2235269572,0.8614136864,0.0006980345,0.0019160234
2,Ac,1,0.49,ppn21,0.1790914473,0.9180890626,0.0003245463,0.0001664867
2,Ac,1,0.623,ppn21,0.1745294362,1.1020326929,0.000509729,0.0387485846
2,Ac,0,0.563,ppn21,0.22649345,0.7522385794,0.0008635861,0.0233929413
2,Ac,1,0.422,ppn21,0.1678555007,0.7798642952,0.0008556277,0.0157055525
2,Ac,1,0.526,ppn21,0.1745345497,0.67941461,0.0005094981,0.0509727617
2,Ac,0,0.484,ppn21,0.1920453205,1.0390914705,2.56167010202E-05,0.0179306506
2,Ac,1,0.514,ppn21,0.1650574011,0.7898328246,0.0010271521,0.0133063761
2,Ac,1,0.578,ppn21,0.17048101,0.8977883416,0.0007089228,5.47266981583E-05
2,Ac,1,0.467,ppn21,0.1936227058,0.8053470253,1.21376226285E-05,0.0099678391
2,Ac,1,0.445,ppn21,0.1853689403,0.9544813317,0.000137773,0.0024300207
2,Ac,1,0.471,ppn21,0.2205422514,0.9657222447,0.0005492291,0.0036646259
2,Ac,1,0.538,ppn21,0.2037696158,0.8752498541,4.43955809714E-05,0.0008961783
2,Ac,1,0.466,ppn21,0.1827559399,0.901445655,0.0002059419,1.39908624677E-05
2,Ac,1,0.64,ppn21,0.1982293433,0.977594465,1.26051905647E-06,0.0052429726
2,Ac,1,0.42,ppn21,0.1991295489,0.8745580368,4.09226196169E-06,0.0009380777
2,Ac,1,0.481,ppn21,0.223869498,0.753932451,0.0007162519,0.0228776637
2,Ac,1,0.492,ppn21,0.1566137998,0.8629343905,0.0016396681,0.0017852062
2,Ac,1,0.414,ppn21,0.2047534105,0.8746117569,5.8473482923E-05,0.0009347899
2,Ac,1,0.461,ppn21,0.2095942415,0.9391119348,0.0001559408,0.0011509629
2,Ac,1,0.491,ppn21,0.2189564813,1.0215613014,0.0004774167,0.0135431896
2,Ac,1,0.495,ppn21,0.1564785748,0.9367155514,0.0016506376,0.0009941069
2,Ac,1,0.508,ppn21,0.2088879236,0.9125195145,0.0001387992,5.37790982744E-05
2,Ac,0,0.68,ppn21,0.217341206,0.765681047,0.0004094387,0.0194616573
2,Ac,1,0.469,ppn21,0.2002762025,0.774170485,1.00462855436E-05,0.0171650891
2,Ac,1,0.404,ppn21,0.1843639096,1.1099815696,0.0001623765,0.041941188
2,Ac,1,0.465,ppn21,0.2221268924,1.0352596937,0.0006260143,0.0169191421
2,Ac,1,0.487,ppn21,0.1660405227,0.6798087482,0.0009651021,0.0507949467
2,Ac,1,0.432,ppn21,0.189016576,0.8439917813,6.54487294302E-05,0.0037447436
2,Ac,1,0.519,ppn21,0.217151237,0.7268575452,0.0004017869,0.0318010703
2,Ac,1,0.765,ppn21,0.2139874225,1.0252585108,0.0002849617,0.014417386
2,Ac,1,0.477,ppn21,0.1988217645,0.9322545453,2.94173814473E-06,0.0007327012
2,Ac,1,0.397,ppn21,0.1844754805,0.9056830728,0.0001595456,0.000000247
2,Ac,1,0.341,ppn21,0.1732284623,0.7354057415,0.0005701662,0.0288253671
2,Ac,1,0.803,ppn21,0.1827756057,1.1020252486,0.0002053778,0.0387456539
2,Ac,1,0.548,ppn21,0.1872936644,0.8398254314,0.000096294,0.0042720158
2,Ac,1,0.45,ppn21,0.1770520654,1.0292158241,0.000402185,0.0153833747
2,Ac,1,0.698,ppn21,0.2050691712,0.8273214744,6.34023028044E-05,0.0060628985
2,Ac,1,0.941,ppn21,0.1955806744,0.9142856459,2.32849441457E-06,8.28018969511E-05
2,Ac,1,0.922,ppn21,0.2263517833,0.7449759872,0.0008552799,0.0256672774
2,Ac,1,1.241,ppn21,0.185637855,0.8532612191,0.0001315325,0.0026961923
2,Ac,1,0.389,ppn21,0.2194707875,0.9839455863,0.0005001562,0.0062030581
2,Ac,1,0.446,ppn21,0.2238842982,0.8313624959,0.0007170443,0.0054499232
2,Ac,1,0.425,ppn21,0.1855609605,0.8673183608,0.0001333021,0.001433965
2,Ac,0,0.542,ppn21,0.1961633531,0.9802367293,8.89742826448E-07,0.0056325983
2,Ac,1,0.343,ppn21,0.1788490073,1.027609528,0.0003333402,0.0149874979
2,Ac,1,0.524,ppn21,0.2081982312,0.9621306345,0.000123024,0.003242681
2,Ac,1,1,ppn21,0.1746093473,0.9507847065,0.000506127,0.0020792337
2,Ac,1,0.694,ppn21,0.1641008823,1.0031867767,0.0010893784,0.0096041344
2,Ac,1,0.413,ppn21,0.2152490427,1.1059747999,0.0003291477,0.0403161056
2,Ac,1,0.769,ppn21,0.1755808977,1.112422895,0.0004633565,0.0429470929
2,Ac,1,0.716,ppn21,0.200893106,0.8116221661,1.43375148379E-05,0.0087542081
2,Ac,1,1.026,ppn21,0.1713426473,0.8114199558,0.000663782,0.0087920881
2,Ac,1,1.272,ppn21,0.1537390407,0.9967286491,0.0018807465,0.0083800399
2,Ac,0,0.471,ppn21,0.1776175472,0.9048537371,0.0003798238,1.10459203488E-07
2,Ac,1,0.645,ppn21,0.1994327412,0.8079632521,5.41086355588E-06,0.0094522804
2,Ac,1,0.283,ppn21,0.1631998886,0.7662172176,0.0011496661,0.0193123478
2,Ac,1,0.478,ppn21,0.1649185554,0.9367347193,0.0010360712,0.0009953159
2,Ac,0,0.27,ppn21,0.2100739137,0.911251744,0.0001681508,3.67921446986E-05
2,Ac,1,0.489,ppn21,0.1916615093,1.0508652853,2.96491750131E-05,0.0212224276
2,Ac,1,0.594,ppn21,0.1575942669,0.9688044276,0.0015612256,0.0040472927
2,Ac,1,0.494,ppn21,0.193278932,0.9878352044,1.46511563956E-05,0.0068308759
2,Ac,1,0.371,ppn21,0.185845878,0.9283376439,0.0001268042,0.0005359944
2,Ac,1,0.453,ppn21,0.2098315293,0.7290584835,0.0001619234,0.0310209342
2,Ac,1,0.391,ppn21,0.1699812087,1.1146728996,0.0007357877,0.0438847229
2,Ac,1,0.387,ppn21,0.1977910078,0.980667436,4.68393639315E-07,0.0056974334
2,Ac,1,0.441,ppn21,0.1790577097,0.9256202034,0.000325763,0.0004175529
2,Ac,1,0.479,ppn21,0.1749841683,0.8251769104,0.0004894026,0.006401469
2,Ac,1,0.305,ppn21,0.1730411457,0.8112691523,0.0005791468,0.0088203914
2,Ac,1,0.329,ppn21,0.1524259583,0.936042036,0.0019963611,0.0009520893
2,Ac,0,0.562,ppn21,0.1754831989,0.8733952042,0.0004675721,0.0010106605
2,Ac,1,0.565,ppn21,0.1779764055,0.8991724713,0.0003659649,3.61636235001E-05
2,Ac,1,0.402,ppn21,0.1571780062,1.0138270729,0.0015942938,0.0118028629
2,Ac,1,0.502,ppn21,0.2104440024,0.7198119158,0.0001778859,0.0343635849
2,Ac,1,0.536,ppn21,0.1693583771,0.8996787218,0.0007699647,3.0331116974E-05
2,Ac,1,0.511,ppn21,0.1586068958,1.092184271,0.0014822284,0.0349683193
2,Ac,1,0.471,ppn21,0.1724029332,0.8846950104,0.0006102719,0.0004198844
2,Ac,1,0.518,ppn21,0.2015655086,0.7614729787,1.98817330132E-05,0.0206534587
2,Ac,1,0.517,ppn21,0.174004734,0.7361481268,0.0005336969,0.0285738334
2,Ac,1,0.45,ppn21,0.167873229,1.1155641581,0.0008545909,0.0442589311
2,Ac,1,0.482,ppn21,0.2227707958,0.8352466169,0.0006586502,0.0048915301
2,Ac,1,0.497,ppn21,0.2092165382,0.9005124076,0.0001466502,2.184331777E-05
2,Ac,1,0.565,ppn21,0.184147602,0.9257421534,0.000167936,0.0004225517
2,Ac,1,0.551,ppn21,0.2050927139,0.8271218443,6.37777772115E-05,0.0060940266
2,Ac,1,0.379,ppn21,0.1810492368,0.9509399769,0.0002578394,0.0020934181
2,Ac,1,1.225,ppn21,0.1550211322,1.01341631,0.0017711879,0.0117137803
2,Ac,0,0.435,ppn21,0.1876623377,0.7687065363,8.91943718616E-05,0.0186266689
2,Ac,1,0.556,ppn21,0.1593003234,1.1031143477,0.0014293157,0.0391755947
2,Ac,1,0.368,ppn21,0.1569354902,0.9746522322,0.0016137193,0.0048255448
2,Ac,1,0.522,ppn21,0.1547334752,1.0222148558,0.001795483,0.0136957318
2,Ac,1,0.974,ppn21,0.1604538693,0.8421893424,0.0013434238,0.0039685904
2,Ac,1,0.543,ppn21,0.1670194161,0.9060029024,0.0009052395,6.67180645316E-07
2,Ac,1,0.655,ppn21,0.2200244073,0.9342611995,0.0005252252,0.0008453619
2,Ac,1,0.535,ppn21,0.182955492,0.9148166064,0.0002002543,9.27468243011E-05
2,Ac,1,0.622,ppn21,0.2204680097,0.9503978571,0.0005457548,0.0020441038
2,Ac,1,0.609,ppn21,0.189644914,0.8081525006,0.000055677,0.0094155177
2,Ac,1,0.401,ppn21,0.1566752842,0.8264496943,0.0016346925,0.0061994202
2,Ac,1,0.549,ppn21,0.2029143162,1.0545064858,3.37293943709E-05,0.0222965803
2,Ac,1,0.521,ppn21,0.1745461811,0.8701497786,0.0005089732,0.0012275432
2,Ac,1,0.474,ppn21,0.1815179034,0.986085023,0.0002430079,0.0065446372
2,Ac,0,0.419,ppn21,0.1990675232,0.8715696104,3.84516135455E-06,0.0011300678
2,Ac,1,0.504,ppn21,0.1848145838,1.0221889301,0.000151094,0.0136896643
2,Ac,1,1.383,ppn21,0.1740069524,1.0160218859,0.0005335944,0.0122845734
3,Ac,1,0.644,ppn21,0.296902736,1.0781338923,0.0099592658,0.0299109419
3,Ac,1,0.51,ppn21,0.3201481805,0.8928801565,0.0151392269,0.000151436
3,Ac,1,0.459,ppn21,0.334864647,1.0615556687,0.0189772754,0.0244514448
3,Ac,1,0.454,ppn21,0.2567287401,0.7305065413,0.0035547978,0.0305129451
3,Ac,1,0.495,ppn21,0.298128504,0.887282705,0.0102054221,0.0003205312
3,Ac,1,0.441,ppn21,0.2674240004,0.9016324401,0.0049445347,1.26284356669E-05
3,Ac,1,0.496,ppn21,0.2977042945,0.8382219106,0.0101198931,0.0044842015
3,Ac,1,0.395,ppn21,0.2616584711,0.8902107089,0.0041669421,0.0002242621
3,Ac,1,0.539,ppn21,0.3065193376,0.8609788224,0.0119711439,0.0019542826
3,Ac,1,0.392,ppn21,0.2695027481,1.1066043637,0.0052412001,0.0405693205
3,Ac,1,0.426,ppn21,0.3452077935,1.0990884386,0.0219339591,0.0375981204
3,Ac,1,0.492,ppn21,0.3182080932,0.8998772453,0.014665568,2.81838440823E-05
3,Ac,1,0.616,ppn21,0.2919840165,0.8614631219,0.0090017213,0.001911698
3,Ac,1,0.451,ppn21,0.2917532415,0.8774248283,0.0089579839,0.0007706877
3,Ac,1,0.441,ppn21,0.3091455899,0.8558955655,0.0125527319,0.0024295559
3,Ac,1,0.445,ppn21,0.2698959139,0.8316017817,0.005298282,0.0054146506
3,Ac,1,0.416,ppn21,0.2887362774,0.9562166328,0.008395995,0.0026041162
3,Ac,1,0.477,ppn21,0.3041532697,0.7407406278,0.0114589863,0.0270423104
3,Ac,1,0.525,ppn21,0.3384909357,1.0306759128,0.0199895262,0.0157476953
3,Ac,1,0.4,ppn21,0.2812700846,0.8069329859,0.0070834896,0.0096536727
3,Ac,1,0.717,ppn21,0.4791351254,1.0873617514,0.0795400807,0.0331879712
3,Ac,1,0.521,ppn21,0.3112737676,1.0780737704,0.0130341388,0.0298901496
3,Ac,0,0.333,ppn21,0.2581784292,0.9482619469,0.0037297665,0.0018555294
3,Ac,1,0.536,ppn21,0.2651168588,0.7724512634,0.0046253933,0.0176185345
3,Ac,1,0.43,ppn21,0.3481644884,1.0075013072,0.0228184811,0.0104684034
3,Ac,1,0.46,ppn21,0.2560246143,1.0533253375,0.0034713307,0.0219452363
3,Ac,1,0.496,ppn21,0.2814697944,0.810375978,0.0071171461,0.0089889576
3,Ac,1,0.499,ppn21,0.2659732846,0.9324576509,0.0047426182,0.000743738
3,Ac,1,0.527,ppn21,0.3663738477,1.0369662547,0.0286513961,0.0173660115
3,Ac,1,0.465,ppn21,0.3108001457,0.8066535108,0.0129262189,0.0097086694
3,Ac,1,0.436,ppn21,0.278633454,0.9911401837,0.0066466255,0.007388106
3,Ac,0,0.459,ppn21,0.3324416896,0.8353541224,0.0183155824,0.0048765039
3,Ac,1,0.639,ppn21,0.2746486678,1.0682793547,0.00601277,0.0265994126
3,Ac,1,0.657,ppn21,0.2778953785,1.0106061278,0.0065268243,0.0111133841
3,Ac,1,0.505,ppn21,0.2537315425,0.9653843614,0.0032063824,0.0036238317
3,Ac,1,0.432,ppn21,0.2831297927,0.7823963196,0.0073999871,0.015077328
3,Ac,1,0.501,ppn21,0.2646443593,1.1111582801,0.0045613469,0.0424245426
3,Ac,1,0.485,ppn21,0.3803203974,1.0842858415,0.0335672901,0.0320767206
3,Ac,1,0.453,ppn21,0.2613061107,0.790451032,0.0041215753,0.0131641338
3,Ac,1,0.627,ppn21,0.2572898269,0.9214743006,0.003622019,0.0002653058
3,Ac,1,0.452,ppn21,0.2729600086,0.7727957496,0.0057537373,0.0175272025
3,Ac,1,0.528,ppn21,0.310762687,1.053768972,0.0129177027,0.0220768725
3,Ac,1,0.522,ppn21,0.4744724479,1.09500077,0.0769318053,0.0360296123
3,Ac,1,0.424,ppn21,0.2970595323,0.8683986107,0.0099905857,0.0013533187
3,Ac,1,0.403,ppn21,0.2919278825,0.9500873466,0.0089910728,0.0020161227
3,Ac,1,0.497,ppn21,0.3223759421,0.8975303183,0.0156924043,5.8610857676E-05
3,Ac,1,0.456,ppn21,0.3171672865,0.977925004,0.0144145649,0.0052909494
3,Ac,1,0.491,ppn21,0.2857889739,0.936809312,0.0078645608,0.0010000281
3,Ac,1,0.456,ppn21,0.2858529171,0.8340015607,0.0078759062,0.0050672374
3,Ac,1,0.438,ppn21,0.2572005741,0.9403768994,0.0036112839,0.001238393
3,Ac,1,0.504,ppn21,0.3036607545,0.9880421488,0.0113537847,0.0068651263
3,Ac,1,0.504,ppn21,0.3223131897,0.9299711482,0.0156766864,0.0006142991
3,Ac,1,0.55,ppn21,0.2898073905,1.1093969364,0.0085934338,0.0417020693
3,Ac,1,0.532,ppn21,0.3313051196,0.8364772676,0.0180092387,0.0047209024
3,Ac,1,0.604,ppn21,0.2682124838,1.0678845573,0.0050560446,0.0264707909
3,Ac,0,0.517,ppn21,0.315042898,0.8062435014,0.0139089669,0.0097896361
3,Ac,1,0.562,ppn21,0.2792322987,0.8471432977,0.0067446279,0.0033689659
3,Ac,1,0.444,ppn21,0.2575475363,0.9326767071,0.003653105,0.000755734
3,Ac,0,1.557,ppn21,0.2629060122,0.7125490264,0.0043295607,0.0371090387
3,Ac,1,0.396,ppn21,0.2638525212,0.9788810327,0.004455016,0.0054309444
3,Ac,1,0.477,ppn21,0.3349014622,0.8465613108,0.0189874199,0.0034368649
3,Ac,1,0.193,ppn21,0.2567512846,0.7996342591,0.0035574866,0.0111411892
3,Ac,1,0.403,ppn21,0.3575379058,1.0152903528,0.0257381991,0.0121229484
3,Ac,1,0.429,ppn21,0.3425364972,0.7864381545,0.0211498507,0.0141010725
3,Ac,1,0.484,ppn21,0.257448694,1.0113962548,0.0036411665,0.0112805989
3,Ac,1,0.461,ppn21,0.2951805783,0.9774106808,0.0096185023,0.0052163914
3,Ac,1,0.535,ppn21,0.2566716128,0.9639855724,0.003547989,0.003457379
3,Ac,0,0.426,ppn21,0.2912209976,1.0619372418,0.008857517,0.0245709232
3,Ac,1,0.505,ppn21,0.2563849594,0.8698811932,0.0035139221,0.0012464358
3,Ac,1,0.607,ppn21,0.2672869906,1.0995987672,0.0049252851,0.0377962886
3,Ac,0,0.523,ppn21,0.3299086453,0.7334600919,0.0176363793,0.0294898188
3,Ac,1,0.492,ppn21,0.2950747757,1.0740291842,0.0095977605,0.0285079901
3,Ac,1,0.61,ppn21,0.2748083016,0.7514923472,0.0060375521,0.0236217669
3,Ac,1,0.468,ppn21,0.3653674052,1.0072285779,0.0283116936,0.0104126691
3,Ac,0,0.417,ppn21,0.2658767109,0.765329452,0.0047293261,0.0195598795
3,Ac,1,0.496,ppn21,0.2870170408,1.1004830658,0.0080838847,0.0381409083
3,Ac,1,0.749,ppn21,0.3311037615,0.8495555979,0.0179552353,0.0030947518
3,Ac,1,0.725,ppn21,0.2498135723,0.783485266,0.0027780234,0.0148110908
3,Ac,1,0.698,ppn21,0.3408341006,0.9057648948,0.0206575901,0.000000335
3,Ac,1,0.986,ppn21,0.3507980315,1.0992050129,0.0236210515,0.037643342
3,Ac,1,0.776,ppn21,0.2890394293,0.8059922236,0.0084516424,0.0098394234
3,Ac,1,0.997,ppn21,0.2622831536,1.0136003006,0.0042479812,0.0117536408
3,Ac,1,0.615,ppn21,0.2782451519,0.9030696073,0.0065834622,4.47950381686E-06
3,Ac,1,0.7,ppn21,0.2820949942,0.8372942921,0.0072230246,0.0046092964
3,Ac,1,0.645,ppn21,0.3681865345,0.9662542284,0.0292683389,0.0037293174
3,Ac,0,0.521,ppn21,0.326559467,0.8713568796,0.0167580409,0.0011444156
3,Ac,1,0.46,ppn21,0.258443399,0.8910411966,0.0037622011,0.000200078
3,Ac,1,0.444,ppn21,0.2691128071,1.0042646989,0.0051848917,0.0098165705
3,Ac,1,0.408,ppn21,0.2561626928,1.0497742749,0.0034876203,0.0209057429
3,Ac,1,0.823,ppn21,0.2709152683,0.905032669,0.0054477173,2.35383510036E-08
3,Ac,1,0.353,ppn21,0.3179015157,0.9510976598,0.0145914081,0.0021078721
3,Ac,1,0.584,ppn21,0.2794443108,0.9727422828,0.0067794962,0.004563839
3,Ac,0,0.868,ppn21,0.3670854231,0.9645239641,0.0288927952,0.0035209832
3,Ac,1,0.553,ppn21,0.2755856739,1.0441234887,0.0061589627,0.0193036004
3,Ac,1,0.604,ppn21,0.3541600401,0.9101118112,0.0246657784,2.42627181749E-05
3,Ac,1,0.49,ppn21,0.2938126349,0.9181787536,0.0093520543,0.0001688093
3,Ac,1,0.535,ppn21,0.3337078327,1.0288312528,0.0186598927,0.015288126
3,Ac,1,0.406,ppn21,0.3287534004,1.1062888141,0.0173308761,0.0404423052
3,Ac,1,0.393,ppn21,0.310983447,1.0852876792,0.0129679329,0.032436582
3,Ac,0,0.383,ppn21,0.2778632671,1.0992947392,0.0065216369,0.0376781673
3,Ac,1,0.462,ppn21,0.2633755965,0.8225378573,0.0043915779,0.0068307306
3,Ac,1,0.447,ppn21,0.2502989747,0.7809818869,0.0028294271,0.0154266843
3,Ac,1,0.463,ppn21,0.2654450797,0.7958030489,0.0046701458,0.0119646499
3,Ac,1,0.453,ppn21,0.2883010808,1.0654481399,0.0083164306,0.0256839243
3,Ac,1,0.474,ppn21,0.2505031714,0.9554984626,0.0028511922,0.0025313347
3,Ac,1,0.713,ppn21,0.3051274145,0.9766362347,0.0116684931,0.005105123
3,Ac,1,0.581,ppn21,0.2749224689,1.0428899449,0.0060553071,0.0189623513
3,Ac,1,0.591,ppn21,0.3040943102,1.08857239,0.0114463669,0.0336305346
3,Ac,1,0.333,ppn21,0.2855396378,0.9075822796,0.0078203995,5.74171916768E-06
3,Ac,1,0.378,ppn21,0.2607584628,0.8324134141,0.0040515577,0.0052958625
3,Ac,1,0.31,ppn21,0.3069952744,0.7268789653,0.0120755175,0.0317934311
3,Ac,1,0.366,ppn21,0.2977922647,0.8897273149,0.0101376001,0.0002389738
3,Ac,1,0.492,ppn21,0.3505654166,1.1120456925,0.0235496038,0.0427908947
3,Ac,1,0.475,ppn21,0.2606841169,0.8869661076,0.0040420988,0.0003319678
3,Ac,1,0.485,ppn21,0.3287137829,1.0215400023,0.0173204467,0.0135382326
3,Ac,1,0.486,ppn21,0.3246744686,1.1005710251,0.0162735573,0.0381752724
3,Ac,1,0.489,ppn21,0.2918887822,1.1104082535,0.0089836592,0.0421161359
3,Ac,1,0.53,ppn21,0.2750577713,0.9549207968,0.0060763828,0.0024735409
3,Ac,1,0.656,ppn21,0.2854476252,0.8587745467,0.0078041341,0.0021540315
3,Ac,1,0.393,ppn21,0.3266330126,1.0281238115,0.0167770877,0.0151136831
3,Ac,1,0.56,ppn21,0.3151037202,0.943601353,0.0139233169,0.0014757323
3,Ac,1,0.296,ppn21,0.3183348272,0.8326865054,0.0146962795,0.0052561899
3,Ac,1,0.565,ppn21,0.3089001691,1.0908710788,0.0124977988,0.0344789146
3,Ac,1,0.465,ppn21,0.3090221859,1.1157474058,0.012525095,0.0443360672
3,Ac,1,0.489,ppn21,0.2529153746,1.1229789486,0.0031146177,0.0474337288
3,Ac,1,0.555,ppn21,0.2982840848,1.045309717,0.0102368804,0.0196346305
3,Ac,1,0.848,ppn21,0.3481105542,1.0049395495,0.0228021897,0.0099507525
3,Ac,1,0.382,ppn21,0.3690151705,0.9538860927,0.0295525515,0.0023716902
3,Ac,1,0.595,ppn21,0.364139459,1.0565723361,0.027899971,0.0229177952
3,Ac,1,0.836,ppn21,0.3267968289,0.8819094068,0.0168195516,0.000541804
3,Ac,1,0.492,ppn21,0.2952450049,0.9742413972,0.0096311436,0.0047686353
3,Ac,1,0.545,ppn21,0.3796738375,1.0958232777,0.0333307908,0.0363425369
3,Ac,1,0.461,ppn21,0.2988775358,0.9806345379,0.0103573203,0.0056924681
3,Ac,1,0.39,ppn21,0.3575314858,0.9184206509,0.0257361392,0.0001751536
3,Ac,1,0.425,ppn21,0.3339881029,0.8901764045,0.0187365418,0.0002252907
3,Ac,1,0.534,ppn21,0.2510385047,0.7790966536,0.0029086487,0.0158985463
3,Ac,1,0.411,ppn21,0.2687943301,0.8518218355,0.0051391285,0.0028477438
3,Ac,1,0.487,ppn21,0.3045162868,0.9452454556,0.0115368376,0.0016047527
3,Ac,1,0.438,ppn21,0.258431577,0.975733728,0.003760751,0.0049769691
3,Ac,1,0.275,ppn21,0.2724330844,0.9360015701,0.005674077,0.0009495937
3,Ac,1,0.448,ppn21,0.2547879103,1.0617483578,0.0033271318,0.0245117433
3,Ac,0,0.497,ppn21,0.2946775058,0.9605945496,0.0095200788,0.0030700973
3,Ac,1,0.566,ppn21,0.3285080517,1.0560332947,0.0172663376,0.0227548788
3,Ac,1,0.459,ppn21,0.2719097851,0.9063631231,0.0055955143,1.3854042505E-06
3,Ac,1,0.457,ppn21,0.3212094081,1.0473211194,0.0154015033,0.0202023663
3,Ac,1,0.505,ppn21,0.342581777,0.8998548379,0.0211630228,2.84222610382E-05
3,Ac,0,0.582,ppn21,0.2553500343,0.768480963,0.0033922959,0.0186882921
3,Ac,1,0.449,ppn21,0.3079744621,0.9881353797,0.0122916795,0.0068805845
3,Ac,1,0.47,ppn21,0.2942642419,1.0410060944,0.0094396045,0.0184470733
3,Ac,0,0.741,ppn21,0.2748611446,1.0884946684,0.0060457669,0.0336020345
3,Ac,1,0.52,ppn21,0.3539675505,1.1113765972,0.0246053531,0.0425145248
3,Ac,1,0.557,ppn21,0.307820748,1.1149881445,0.0122576193,0.0440169016
3,Ac,1,0.582,ppn21,0.2691637958,0.9358508025,0.0051922373,0.0009403245
3,Ac,1,0.446,ppn21,0.3148387122,1.0486529115,0.0138608467,0.0205827285
1,Sp,1,0.479,ppn23,0.0703709162,0.780732195,0.0160619373,0.0154887723
1,Sp,1,0.512,ppn23,0.1341909747,1.0256570141,0.0039583778,0.0145132433
1,Sp,1,0.524,ppn23,0.0923788793,0.9202453668,0.0109678986,0.0002267818
